DonorSex,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
1,93,130.82884344,2.4855652617,125.56192134,2.3557918008,120.94463952,130.17920316,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,94,130.85727714,2.485569984,125.58747482,2.3557976789,120.97018147,130.20476816,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,95,130.88540211,2.4855751562,125.6127611,2.3558040095,120.99545535,130.23006685,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,96,130.91321967,2.4855807489,125.63778134,2.355810762,121.02046236,130.25510033,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,97,130.94073112,2.4855867333,125.6625367,2.3558179065,121.04520372,130.27986969,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,98,130.96793777,2.4855930814,125.68702833,2.3558254136,121.06968063,130.30437603,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,99,130.99484092,2.4855997656,125.71125737,2.355833255,121.0938943,130.32862044,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,100,131.02144189,2.4856067595,125.73522499,2.355841403,121.11784595,130.35260403,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,101,131.04774197,2.4856140369,125.75893233,2.3558498305,121.14153677,130.37632789,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,102,131.07374248,2.4856215727,125.78238055,2.3558585113,121.16496798,130.39979312,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,103,131.09944473,2.4856293421,125.8055708,2.3558674197,121.18814077,130.42300083,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,104,131.12485001,2.4856373213,125.82850423,2.3558765308,121.21105634,130.44595212,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,105,131.14995965,2.4856454869,125.851182,2.3558858205,121.23371591,130.4686481,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,106,131.17477494,2.4856538163,125.87360526,2.3558952651,121.25612066,130.49108987,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,107,131.1992972,2.4856622874,125.89577517,2.3559048418,121.27827179,130.51327854,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,108,131.22352773,2.4856708789,125.91769286,2.3559145285,121.3001705,130.53521523,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,109,131.24746784,2.48567957,125.93935951,2.3559243034,121.32181799,130.55690103,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,110,131.27111883,2.4856883406,125.96077625,2.3559341457,121.34321544,130.57833707,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,111,131.29448202,2.485697171,125.98194425,2.3559440352,121.36436406,130.59952445,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,112,131.31755872,2.4857060424,126.00286466,2.355953952,121.38526503,130.62046429,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,113,131.34035022,2.4857149363,126.02353862,2.3559638771,121.40591954,130.64115771,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,114,131.36285783,2.4857238351,126.0439673,2.3559737921,121.42632878,130.66160582,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,115,131.38508287,2.4857327214,126.06415184,2.3559836792,121.44649395,130.68180974,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,116,131.40702664,2.4857415786,126.08409341,2.3559935209,121.46641622,130.70177059,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,117,131.42869045,2.4857503906,126.10379314,2.3560033007,121.48609678,130.72148949,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,118,131.45007561,2.4857591419,126.12325219,2.3560130024,121.50553682,130.74096756,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,119,131.47118342,2.4857678175,126.14247172,2.3560226104,121.52473752,130.76020593,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,120,131.49201519,2.4857764028,126.16145288,2.3560321098,121.54370006,130.7792057,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,121,131.51257223,2.485784884,126.18019683,2.356041486,121.56242563,130.79796803,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,122,131.53285585,2.4857932475,126.19870471,2.3560507252,121.5809154,130.81649401,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,123,131.55286735,2.4858014805,126.21697767,2.3560598139,121.59917055,130.83478479,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,124,131.57260804,2.4858095705,126.23501688,2.3560687392,121.61719227,130.85284149,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,125,131.59207923,2.4858175055,126.25282348,2.3560774889,121.63498172,130.87066524,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,126,131.61128222,2.4858252741,126.27039863,2.356086051,121.65254009,130.88825717,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,127,131.63021833,2.4858328654,126.28774348,2.3560944142,121.66986854,130.90561841,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,128,131.64888886,2.4858402688,126.30485918,2.3561025676,121.68696826,130.92275009,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,129,131.66729511,2.4858474742,126.32174688,2.3561105008,121.70384042,130.93965335,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,130,131.6854384,2.485854472,126.33840774,2.3561182039,121.72048618,130.95632931,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,131,131.70332004,2.4858612532,126.35484292,2.3561256674,121.73690673,130.97277911,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,132,131.72094132,2.4858678089,126.37105356,2.3561328824,121.75310322,130.98900389,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,133,131.73830356,2.485874131,126.38704081,2.3561398404,121.76907684,131.00500478,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,134,131.75540807,2.4858802115,126.40280583,2.3561465331,121.78482875,131.02078292,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,135,131.77225615,2.485886043,126.41834978,2.356152953,121.80036011,131.03633945,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,136,131.78884911,2.4858916185,126.4336738,2.3561590928,121.8156721,131.0516755,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,137,131.80518826,2.4858969314,126.44877905,2.3561649458,121.83076587,131.06679222,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,138,131.8212749,2.4859019754,126.46366668,2.3561705054,121.84564261,131.08169075,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,139,131.83711035,2.4859067446,126.47833784,2.3561757657,121.86030346,131.09637222,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,140,131.8526959,2.4859112337,126.49279369,2.3561807211,121.8747496,131.11083779,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,141,131.86803288,2.4859154376,126.50703538,2.3561853665,121.88898218,131.12508858,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,142,131.88312257,2.4859193514,126.52106407,2.3561896969,121.90300238,131.13912575,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,143,131.8979663,2.4859229709,126.53488089,2.3561937079,121.91681135,131.15295044,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,144,131.91256537,2.4859262921,126.54848702,2.3561973954,121.93041024,131.16656379,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,145,131.92692109,2.4859293113,126.5618836,2.3562007559,121.94380023,131.17996696,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,146,131.94103476,2.4859320251,126.57507178,2.3562037857,121.95698248,131.19316108,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,147,131.9549077,2.4859344307,126.58805271,2.3562064821,121.96995813,131.2061473,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,148,131.9685412,2.4859365254,126.60082756,2.3562088422,121.98272835,131.21892677,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,149,131.98193658,2.4859383067,126.61339747,2.3562108638,121.9952943,131.23150064,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,150,131.99509514,2.4859397728,126.62576359,2.3562125448,122.00765713,131.24387006,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,151,132.0080182,2.4859409219,126.63792709,2.3562138836,122.01981799,131.25603618,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,152,132.02070705,2.4859417525,126.6498891,2.3562148787,122.03177806,131.26800014,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,153,132.03316301,2.4859422636,126.66165079,2.3562155292,122.04353847,131.2797631,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,154,132.04538739,2.4859424544,126.6732133,2.3562158342,122.05510039,131.29132622,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,155,132.05738148,2.4859423243,126.68457779,2.3562157933,122.06646496,131.30269063,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,156,132.06914661,2.485941873,126.69574542,2.3562154064,122.07763334,131.3138575,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,157,132.08068407,2.4859411006,126.70671733,2.3562146734,122.08860669,131.32482797,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,158,132.09199518,2.4859400072,126.71749468,2.3562135948,122.09938616,131.33560321,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,159,132.10308124,2.4859385935,126.72807862,2.3562121712,122.10997289,131.34618436,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,160,132.11394355,2.4859368602,126.73847031,2.3562104035,122.12036804,131.35657258,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,161,132.12458344,2.4859348083,126.74867089,2.3562082929,122.13057275,131.36676902,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,162,132.13500219,2.4859324391,126.75868152,2.3562058408,122.14058819,131.37677485,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,163,132.14520113,2.4859297541,126.76850335,2.3562030489,122.1504155,131.38659121,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,164,132.15518155,2.4859267549,126.77813754,2.356199919,122.16005582,131.39621926,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,165,132.16494478,2.4859234437,126.78758524,2.3561964533,122.16951031,131.40566016,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,166,132.1744921,2.4859198224,126.79684759,2.356192654,122.17878011,131.41491508,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,167,132.18382484,2.4859158935,126.80592577,2.3561885239,122.18786638,131.42398515,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,168,132.19294429,2.4859116595,126.8148209,2.3561840656,122.19677026,131.43287155,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,169,132.20185177,2.4859071233,126.82353416,2.3561792822,122.20549289,131.44157544,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,170,132.21054858,2.4859022877,126.83206669,2.3561741768,122.21403543,131.45009796,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,171,132.21903604,2.485897156,126.84041965,2.3561687528,122.22239901,131.45844029,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,172,132.22731544,2.4858917315,126.84859418,2.3561630138,122.2305848,131.46660357,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,173,132.23538809,2.4858860177,126.85659145,2.3561569637,122.23859392,131.47458898,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,174,132.24325531,2.4858800183,126.8644126,2.3561506062,122.24642753,131.48239767,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,175,132.2509184,2.4858737371,126.87205878,2.3561439455,122.25408677,131.4900308,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,176,132.25837867,2.4858671781,126.87953116,2.356136986,122.26157279,131.49748953,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,177,132.26563743,2.4858603456,126.88683088,2.356129732,122.26888672,131.50477503,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,178,132.27269597,2.4858532439,126.89395909,2.3561221881,122.27602972,131.51188846,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,179,132.27955562,2.4858458773,126.90091695,2.3561143591,122.28300293,131.51883098,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,180,132.28621767,2.4858382506,126.90770562,2.35610625,122.28980748,131.52560375,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,181,132.29268344,2.4858303684,126.91432623,2.3560978657,122.29644453,131.53220793,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,182,132.29895423,2.4858222357,126.92077996,2.3560892114,122.30291522,131.53864469,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,183,132.30503135,2.4858138574,126.92706794,2.3560802925,122.30922068,131.5449152,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,184,132.31091611,2.4858052387,126.93319134,2.3560711143,122.31536207,131.5510206,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,185,132.31660981,2.4857963847,126.9391513,2.3560616824,122.32134052,131.55696208,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,186,132.32211377,2.4857873009,126.94494898,2.3560520025,122.32715717,131.56274079,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,187,132.32742928,2.4857779926,126.95058553,2.3560420804,122.33281317,131.56835789,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,188,132.33255766,2.4857684655,126.9560621,2.3560319219,122.33830965,131.57381455,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,189,132.33750022,2.4857587252,126.96137985,2.356021533,122.34364776,131.57911194,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,190,132.34225826,2.4857487774,126.96653994,2.3560109198,122.34882865,131.58425122,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,191,132.34683309,2.4857386279,126.9715435,2.3560000885,122.35385344,131.58923356,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,192,132.35122601,2.4857282828,126.9763917,2.3559890454,122.35872328,131.59406011,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,193,132.35543834,2.4857177478,126.98108569,2.3559777967,122.36343932,131.59873205,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,194,132.35947138,2.4857070292,126.98562662,2.3559663489,122.36800268,131.60325055,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,195,132.36332644,2.485696133,126.99001564,2.3559547085,122.37241452,131.60761675,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,196,132.36700483,2.4856850655,126.99425391,2.355942882,122.37667597,131.61183184,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,197,132.37050785,2.4856738329,126.99834258,2.355930876,122.38078817,131.61589698,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,198,132.37383681,2.4856624414,127.0022828,2.3559186973,122.38475226,131.61981333,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,199,132.37699302,2.4856508976,127.00607573,2.3559063526,122.38856939,131.62358207,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,200,132.37997779,2.4856392078,127.00972251,2.3558938485,122.39224068,131.62720435,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,201,132.38279242,2.4856273784,127.01322431,2.3558811921,122.39576728,131.63068134,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,202,132.38543822,2.485615416,127.01658227,2.3558683901,122.39915034,131.63401421,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,203,132.3879165,2.4856033271,127.01979755,2.3558554494,122.40239098,131.63720412,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,204,132.39022857,2.4855911182,127.0228713,2.355842377,122.40549035,131.64025225,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,205,132.39237573,2.4855787961,127.02580467,2.3558291798,122.40844959,131.64315975,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,206,132.39435929,2.4855663671,127.02859881,2.3558158649,122.41126983,131.6459278,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,207,132.39618057,2.4855538381,127.03125489,2.3558024393,122.41395222,131.64855756,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,208,132.39784085,2.4855412157,127.03377404,2.3557889099,122.41649789,131.6510502,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,209,132.39934146,2.4855285065,127.03615743,2.3557752839,122.41890799,131.65340688,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,210,132.4006837,2.4855157173,127.03840621,2.3557615682,122.42118364,131.65562878,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,211,132.40186888,2.4855028546,127.04052153,2.35574777,122.42332601,131.65771705,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,212,132.40289831,2.4854899253,127.04250454,2.3557338963,122.42533621,131.65967287,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,213,132.40377328,2.4854769359,127.04435639,2.3557199542,122.42721539,131.6614974,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
1,214,132.40449512,2.4854638932,127.04607825,2.3557059507,122.42896469,131.6631918,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
