DonorSex,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
1,152,61.408079142,1.1154562928,57.912489318,1.0588066393,55.837259815,59.987718821,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,153,61.416411438,1.1154567943,57.920760393,1.0588072714,55.845529651,59.995991135,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,154,61.424643102,1.1154569653,57.928952113,1.0588075467,55.853720832,60.004183394,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,155,61.432774527,1.1154568052,57.937064759,1.0588074648,55.861833638,60.01229588,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,156,61.440806109,1.1154563138,57.945098612,1.0588070255,55.869868352,60.020328872,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,157,61.448738242,1.115455491,57.953053953,1.0588062289,55.877825254,60.028282651,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,158,61.45657132,1.1154543372,57.960931062,1.0588050754,55.885704625,60.0361575,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,159,61.464305737,1.1154528528,57.968730221,1.0588035656,55.893506743,60.0439537,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,160,61.471941888,1.1154510387,57.976451711,1.0588017005,55.901231888,60.051671534,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,161,61.479480168,1.1154488959,57.984095812,1.0587994813,55.908880338,60.059311285,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,162,61.48692097,1.1154464257,57.991662805,1.0587969094,55.916452372,60.066873238,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,163,61.494264689,1.1154436296,57.999152971,1.0587939865,55.923948267,60.074357675,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,164,61.50151172,1.1154405095,58.006566592,1.0587907147,55.9313683,60.081764883,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,165,61.508662457,1.1154370673,58.013903947,1.058787096,55.938712748,60.089095145,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,166,61.515717294,1.1154333053,58.021165318,1.0587831329,55.945981887,60.096348749,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,167,61.522676626,1.1154292258,58.028350986,1.0587788281,55.953175992,60.10352598,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,168,61.529540847,1.1154248317,58.035461231,1.0587741844,55.960295339,60.110627124,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,169,61.536310351,1.1154201256,58.042496335,1.058769205,55.967340202,60.117652468,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,170,61.542985534,1.1154151108,58.049456579,1.0587638931,55.974310857,60.1246023,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,171,61.549566789,1.1154097903,58.056342242,1.0587582522,55.981207577,60.131476908,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,172,61.55605451,1.1154041678,58.063153607,1.058752286,55.988030635,60.138276579,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,173,61.562449093,1.1153982468,58.069890954,1.0587459984,55.994780306,60.145001603,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,174,61.568750932,1.1153920311,58.076554564,1.0587393935,56.001456861,60.151652267,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,175,61.57496042,1.1153855248,58.083144718,1.0587324755,56.008060574,60.158228862,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,176,61.581077953,1.1153787318,58.089661696,1.0587252488,56.014591716,60.164731676,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,177,61.587103924,1.1153716566,58.096105781,1.0587177181,56.021050561,60.171161001,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,178,61.593038729,1.1153643037,58.102477252,1.0587098881,56.027437378,60.177517125,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,179,61.598882761,1.1153566775,58.10877639,1.0587017637,56.03375244,60.18380034,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,180,61.604636415,1.1153487829,58.115003477,1.0586933499,56.039996017,60.190010936,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,181,61.610300086,1.1153406248,58.121158792,1.058684652,56.046168381,60.196149204,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,182,61.615874168,1.1153322082,58.127242619,1.0586756754,56.052269801,60.202215436,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,183,61.621359054,1.1153235383,58.133255236,1.0586664254,56.058300548,60.208209924,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,184,61.626755141,1.1153146203,58.139196925,1.0586569078,56.064260891,60.214132958,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,185,61.632062821,1.1153054597,58.145067966,1.0586471282,56.0701511,60.219984832,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,186,61.63728249,1.1152960619,58.150868642,1.0586370926,56.075971446,60.225765838,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,187,61.642414541,1.1152864327,58.156599232,1.0586268068,56.081722196,60.231476269,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,188,61.64745937,1.1152765777,58.162260018,1.058616277,56.087403619,60.237116416,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,189,61.65241737,1.1152665027,58.16785128,1.0586055093,56.093015986,60.242686574,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,190,61.657288937,1.1152562138,58.173373299,1.0585945101,56.098559563,60.248187035,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,191,61.662074463,1.1152457168,58.178826357,1.0585832856,56.10403462,60.253618093,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,192,61.666774345,1.115235018,58.184210733,1.0585718425,56.109441425,60.258980042,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,193,61.671388976,1.1152241234,58.18952671,1.0585601871,56.114780246,60.264273174,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,194,61.67591875,1.1152130395,58.194774567,1.0585483263,56.12005135,60.269497785,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,195,61.680364063,1.1152017724,58.199954587,1.0585362665,56.125255006,60.274654167,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,196,61.684725308,1.1151903286,58.205067049,1.0585240148,56.130391481,60.279742616,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,197,61.68900288,1.1151787146,58.210112234,1.0585115778,56.135461043,60.284763425,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,198,61.693197173,1.1151669368,58.215090424,1.0584989624,56.140463958,60.289716889,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,199,61.697308582,1.1151550019,58.220001899,1.0584861757,56.145400495,60.294603303,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,200,61.701337501,1.1151429165,58.224846941,1.0584732247,56.15027092,60.299422961,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,201,61.705284324,1.1151306873,58.229625829,1.0584601163,56.155075501,60.304176157,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,202,61.709149446,1.1151183209,58.234338846,1.0584468578,56.159814504,60.308863188,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,203,61.712933262,1.1151058241,58.238986271,1.0584334562,56.164488196,60.313484347,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,204,61.716636165,1.1150932037,58.243568387,1.0584199187,56.169096845,60.318039929,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,205,61.72025855,1.1150804666,58.248085473,1.0584062525,56.173640716,60.32253023,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,206,61.723800812,1.1150676195,58.25253781,1.0583924649,56.178120077,60.326955544,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,207,61.727263345,1.1150546693,58.256925681,1.0583785631,56.182535194,60.331316167,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,208,61.730646543,1.1150416229,58.261249364,1.0583645543,56.186886335,60.335612394,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,209,61.733950801,1.1150284871,58.265509142,1.0583504459,56.191173765,60.339844519,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,210,61.737176512,1.115015269,58.269705295,1.0583362451,56.195397751,60.344012839,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,211,61.740324073,1.1150019753,58.273838104,1.0583219593,56.199558559,60.348117649,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,212,61.743393876,1.1149886131,58.27790785,1.0583075958,56.203656458,60.352159243,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,213,61.746386316,1.1149751891,58.281914814,1.0582931617,56.207691712,60.356137916,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,214,61.749301789,1.1149617103,58.285859277,1.0582786645,56.211664589,60.360053965,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,215,61.752140687,1.1149481836,58.289741519,1.0582641114,56.215575354,60.363907683,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,216,61.754903406,1.1149346159,58.293561822,1.0582495098,56.219424276,60.367699367,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,217,61.75759034,1.114921014,58.297320466,1.0582348667,56.22321162,60.371429312,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,218,61.760201883,1.1149073848,58.301017733,1.0582201895,56.226937654,60.375097812,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,219,61.76273843,1.1148937351,58.304653902,1.0582054855,56.230602643,60.378705162,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,220,61.765200375,1.1148800718,58.308229256,1.0581907617,56.234206855,60.382251658,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,221,61.767588113,1.1148664014,58.311744075,1.0581760253,56.237750557,60.385737594,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,222,61.769902037,1.1148527309,58.31519864,1.0581612834,56.241234016,60.389163265,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,223,61.772142543,1.1148390669,58.318593232,1.0581465432,56.244657498,60.392528966,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,224,61.774310025,1.114825416,58.321928131,1.0581318116,56.248021271,60.395834992,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,225,61.776404877,1.114811785,58.325203619,1.0581170957,56.251325601,60.399081637,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,226,61.778427493,1.1147981803,58.328419977,1.0581024023,56.254570757,60.402269196,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,227,61.780378268,1.1147846084,58.331577485,1.0580877385,56.257757006,60.405397963,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,228,61.782257597,1.1147710759,58.334676424,1.058073111,56.260884614,60.408468233,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,229,61.784065874,1.1147575893,58.337717075,1.0580585267,56.26395385,60.411480299,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,230,61.785803492,1.1147441547,58.340699719,1.0580439922,56.266964982,60.414434457,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,231,61.787470848,1.1147307786,58.343624637,1.0580295142,56.269918276,60.417330998,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,232,61.789068334,1.1147174672,58.346492111,1.0580150994,56.272814002,60.420170219,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,233,61.790596346,1.1147042267,58.349302419,1.0580007542,56.275652427,60.422952412,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,234,61.792055277,1.1146910632,58.352055845,1.0579864852,56.27843382,60.42567787,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,235,61.793445523,1.1146779827,58.354752668,1.0579722987,56.281158448,60.428346888,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,236,61.794767477,1.1146649911,58.357393169,1.057958201,56.28382658,60.430959758,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,237,61.796021535,1.1146520945,58.35997763,1.0579441983,56.286438486,60.433516774,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,238,61.797208089,1.1146392986,58.362506331,1.0579302969,56.288994433,60.436018229,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,239,61.798327536,1.1146266092,58.364979553,1.0579165027,56.291494691,60.438464415,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,240,61.799380269,1.1146140318,58.367397577,1.0579028219,56.29393953,60.440855625,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,241,61.800366682,1.1146015721,58.369760684,1.0578892601,56.296329217,60.443192151,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,242,61.80128717,1.1145892355,58.372069155,1.0578758234,56.298664024,60.445474287,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,243,61.802142128,1.1145770275,58.374323271,1.0578625173,56.300944219,60.447702323,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,244,61.80293195,1.1145649534,58.376523312,1.0578493475,56.303170072,60.449876551,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,245,61.80365703,1.1145530182,58.378669559,1.0578363195,56.305341854,60.451997264,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,246,61.804317763,1.1145412273,58.380762294,1.0578234387,56.307459835,60.454064753,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,247,61.804914542,1.1145295855,58.382801797,1.0578107104,56.309524285,60.456079309,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,248,61.805447763,1.1145180978,58.38478835,1.0577981398,56.311535475,60.458041224,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,249,61.80591782,1.1145067691,58.386722232,1.0577857321,56.313493677,60.459950787,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,250,61.806325107,1.1144956039,58.388603725,1.0577734923,56.31539916,60.461808291,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,251,61.806670019,1.114484607,58.39043311,1.0577614251,56.317252196,60.463614025,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,252,61.80695295,1.1144737828,58.392210668,1.0577495354,56.319053057,60.465368279,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,253,61.807174295,1.1144631357,58.39393668,1.0577378279,56.320802015,60.467071344,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,254,61.807334447,1.11445267,58.395611426,1.057726307,56.322499342,60.46872351,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,255,61.807433802,1.1144423898,58.397235187,1.0577149773,56.324145309,60.470325065,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,256,61.807472753,1.1144322993,58.398808245,1.057703843,56.32574019,60.4718763,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,257,61.807451695,1.1144224023,58.40033088,1.0576929082,56.327284257,60.473377503,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,258,61.807371023,1.1144127027,58.401803373,1.0576821771,56.328777782,60.474828963,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,259,61.807231131,1.1144032041,58.403226005,1.0576716537,56.33022104,60.47623097,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,260,61.807032413,1.1143939103,58.404599057,1.0576613416,56.331614303,60.47758381,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,261,61.806775263,1.1143848245,58.405922809,1.0576512446,56.332957846,60.478887773,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,262,61.806460077,1.1143759502,58.407197544,1.0576413663,56.334251941,60.480143146,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,263,61.806087249,1.1143672906,58.408423541,1.0576317101,56.335496864,60.481350217,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,264,61.805657172,1.1143588488,58.409601081,1.0576222792,56.336692889,60.482509274,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,265,61.805170241,1.1143506277,58.410730446,1.0576130769,56.33784029,60.483620602,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,266,61.804626852,1.1143426301,58.411811916,1.0576041062,56.338939342,60.48468449,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
